id,name,category,收盤價,漲跌幅,月增率%,年增率%,累計年增率%,投信持股比例,投信買賣超%,投信買賣超(張),投信5買%,投信10買%,投信20買%,投信5買N天,投信10買N天,投信20買N天,外資持股比例,外資買賣超(張),外資買賣超%,外資5買%,外資10買%,外資20買%,外資5買N天,外資10買N天,外資20買N天自營商買賣超(張),自營商買賣超%,自營商持股比例,主力買賣超(張),主力今日%,主力5買%,主力10買%,主力20買%,投信5賣N天,投信10賣N天,投信20賣N天,20漲跌幅,60漲跌幅
4527,方方土霖,電機機械,38.9,-0.38,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.01,0.02,0.01,1.0,4.0,,0.0,0.09,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,-1.77,-5.47
4528,江興鍛,電機機械,16.5,-2.37,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.02,0.02,3.0,7.0,,0.0,0.25,-3.0,-0.0,-0.0,-0.0,-0.05,0.0,0.0,0.0,-12.93,-21.43
4529,淳紳,其他,3.94,-1.99,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-38.0,-0.04,0.02,0.02,0.02,0.0,0.0,0.0,-1.99,-1.99
4530,宏易,電機機械,10.6,-2.75,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.23,-16.21
4532,瑞智,電機機械,22.5,-2.6,,,,0.58,0.0,0.0,-0.01,0.01,0.02,0.0,2.0,3.0,17.66,-827.0,-0.16,-0.59,-0.75,-1.98,0.0,2.0,,0.0,0.18,-563.0,-0.11,-0.27,-0.32,-1.11,2.0,4.0,9.0,-5.66,-10.18
4533,協易機,電機機械,19.45,-2.02,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.32,-11.0,-0.01,-0.14,0.14,-0.02,0.0,4.0,,-0.0,0.96,-16.0,-0.01,-0.14,-0.08,-0.15,0.0,0.0,0.0,-14.13,-20.93
4534,慶騰,電機機械,14.25,-0.35,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,55.0,0.06,0.16,0.18,0.01,4.0,7.0,,-0.0,0.03,-6.0,-0.01,-0.23,-0.44,-0.86,0.0,0.0,0.0,-13.37,-29.1
4535,至興,電機機械,27.95,-0.36,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,-1.0,-0.0,-0.0,0.03,0.03,0.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.93,-6.83
4536,拓凱,其他,164.0,-0.3,,,,0.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17.37,-33.0,-0.04,-0.5,-1.39,-1.67,0.0,2.0,,-0.0,0.64,-28.0,-0.03,-0.29,-0.99,-1.33,1.0,1.0,2.0,-13.91,-15.9
4538,大詠城,電機機械,17.2,0.58,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,-4.0,-0.01,0.01,-0.0,0.0,1.0,2.0,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.27,-7.03
4540,全球傳動,電機機械,33.9,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,111.0,0.12,-0.04,-0.12,-0.46,3.0,5.0,,-0.0,0.08,11.0,0.01,-0.2,-0.74,-1.31,0.0,0.0,0.0,-17.52,-31.65
4541,晟田,其他,40.7,1.5,,,,0.0,0.0,0.0,0.0,0.0,-0.37,0.0,0.0,0.0,5.22,310.0,0.46,0.45,1.27,0.91,2.0,6.0,,0.0,0.13,161.0,0.24,-0.01,0.37,-0.29,0.0,0.0,2.0,-10.65,-36.7
4542,科嶠,電子零組件業,49.95,-0.1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,1.0,0.0,-0.01,-0.12,-0.03,2.0,4.0,,0.0,1.88,0.0,0.0,-0.12,-0.31,-0.59,0.0,0.0,0.0,-20.21,-27.92
4543,萬在,電機機械,22.2,-0.67,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.34,0.0,0.0,-0.06,0.02,-0.11,1.0,5.0,,0.0,0.43,3.0,0.01,-0.01,-0.0,-0.19,0.0,0.0,0.0,-5.93,-16.54
4545,銘鈺,電子零組件業,33.45,-1.76,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.49,-78.0,-0.1,-0.01,0.13,-0.05,1.0,3.0,,0.0,0.07,29.0,0.04,0.11,0.01,-0.09,0.0,0.0,0.0,-5.77,-5.91
4549,桓達,電機機械,114.5,-1.72,,,,0.19,0.0,0.0,0.0,-0.07,-0.14,0.0,0.0,0.0,1.3,-20.0,-0.04,-0.01,-0.43,-0.49,2.0,3.0,,-0.0,0.2,1.0,0.0,-0.52,-1.21,-0.95,0.0,2.0,4.0,-17.03,-21.31
4550,長佳,電機機械,24.45,0.82,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,-1.0,-0.0,0.01,0.01,-0.02,1.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,-1.81,-4.49
4551,智伸科,汽車工業,113.5,0.89,,,,2.8,0.0,0.0,-0.24,-0.75,-0.58,0.0,0.0,1.0,50.32,14.0,0.01,0.46,0.33,0.14,5.0,8.0,,0.0,0.12,12.0,0.01,-0.08,-0.93,-1.38,3.0,6.0,6.0,-25.82,-32.64
4552,力達-KY,電機機械,22.75,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.78,8.0,0.01,-0.09,-0.1,-0.35,2.0,3.0,,0.0,0.09,6.0,0.01,0.09,0.09,-0.04,0.0,0.0,0.0,-1.94,-6.19
4554,橙的,其他電子業,29.1,-1.52,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.83,-2.0,-0.01,-0.05,-0.21,-1.08,1.0,2.0,,-0.0,0.0,-3.0,-0.01,0.12,0.22,-0.74,0.0,0.0,0.0,-8.2,-21.24
4555,氣立,電機機械,41.0,-1.09,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,-74.0,-0.11,-0.52,0.47,0.64,0.0,5.0,,0.0,0.02,-34.0,-0.05,-0.35,0.18,0.42,0.0,0.0,0.0,-11.83,-19.29
4556,旭然,其他,24.65,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,4.0,0.01,0.0,0.02,0.01,3.0,5.0,,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,-5.37,-5.37
4557,永新-KY,汽車工業,68.0,-0.73,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.22,-92.0,-0.22,-0.41,-0.09,0.1,2.0,6.0,,-0.0,0.01,18.0,0.04,0.3,0.37,-0.56,0.0,0.0,0.0,-5.29,-19.43
4558,寶緯,電機機械,18.9,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,-6.0,-0.01,0.09,0.05,0.08,2.0,3.0,,-0.0,0.07,-5.0,-0.01,-0.18,-0.29,-0.28,0.0,0.0,0.0,-21.58,-32.14
4560,強信-KY,電機機械,31.5,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.46,11.0,0.02,0.05,-0.05,-0.08,4.0,5.0,,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.56,-8.96
4561,健椿,電機機械,32.65,-1.21,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,34.0,0.06,-0.16,0.07,0.22,1.0,5.0,,0.0,0.14,8.0,0.01,-0.11,-0.0,-0.02,0.0,0.0,0.0,-13.05,-31.34
4562,穎漢,電機機械,35.7,-1.11,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58,75.0,0.09,0.25,0.68,1.03,4.0,8.0,,-0.0,0.79,26.0,0.03,-0.05,0.08,0.16,0.0,0.0,0.0,-15.5,-32.64
4563,百德,電機機械,44.75,-1.65,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34,-16.0,-0.03,-0.01,0.15,0.05,3.0,7.0,,-0.0,0.01,-2.0,-0.0,-0.16,-0.29,-0.43,0.0,0.0,0.0,-17.74,-26.16
4564,元翎,電機機械,15.5,-1.27,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,54.0,0.03,0.1,0.3,0.12,3.0,7.0,,0.0,0.95,-47.0,-0.02,-0.12,-0.17,-0.46,0.0,0.0,0.0,-16.22,-26.89
4566,時碩工業,電機機械,51.7,0.39,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,-117.0,-0.13,-0.41,-0.35,-0.16,1.0,4.0,,0.0,1.79,-5.0,-0.01,-0.06,-0.07,-0.14,0.0,0.0,0.0,-12.96,-22.14
4568,科際精密,電機機械,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.95,0.0,0.0,-0.01,-0.0,0.0,0.0,3.0,,0.0,0.0,,,,,,0.0,0.0,0.0,,
4569,六方科-KY,汽車工業,140.0,-1.41,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.57,8.0,0.03,-0.26,-0.17,-0.21,2.0,5.0,,0.01,0.35,-2.0,-0.01,-0.38,-0.32,-0.21,0.0,0.0,0.0,-18.37,-28.57
4571,鈞興-KY,電機機械,159.5,-2.15,,,,0.0,0.0,0.0,0.0,0.0,-0.12,0.0,0.0,0.0,60.18,-46.0,-0.09,-0.18,-0.39,-0.67,1.0,4.0,,-0.01,0.26,-37.0,-0.07,-0.04,-0.31,-0.68,0.0,0.0,3.0,-8.6,-20.25
4572,駐龍,電機機械,141.0,-0.35,,,,0.41,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,3.28,-2.0,-0.01,-0.03,-0.25,-1.38,2.0,4.0,,0.0,0.04,0.0,0.0,0.02,-0.26,-1.11,0.0,0.0,1.0,-14.8,-20.56
4576,大銀微系統,電機機械,99.1,0.61,,,,0.08,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,1.14,-15.0,-0.01,-0.02,0.47,0.68,2.0,5.0,,-0.01,0.33,-33.0,-0.03,-0.21,0.24,0.29,0.0,1.0,2.0,-13.45,-23.47
4577,達航科技,其他電子業,39.9,2.44,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,-34.0,-0.07,0.59,0.65,0.98,2.0,5.0,,-0.0,0.0,-562.0,-1.14,0.86,-0.96,-0.3,0.0,0.0,0.0,-1.72,-1.72
4580,捷流閥業,電機機械,81.4,-0.37,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97,-20.0,-0.05,-0.16,-0.32,-0.47,1.0,2.0,,0.0,0.0,1.0,0.0,-0.02,-0.0,-0.13,0.0,0.0,0.0,-4.8,-15.73
4581,光隆精密-KY,汽車工業,52.9,0.38,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.86,1.0,0.0,0.04,0.05,0.03,3.0,4.0,,-0.0,0.01,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,-1.67,-6.54
4583,台灣精銳,電機機械,617.0,-2.53,,,,0.52,-0.01,-9.0,-0.01,-0.01,-0.01,0.0,0.0,0.0,1.6,-13.0,-0.02,-0.05,-0.03,-0.37,1.0,4.0,,0.0,0.12,-21.0,-0.03,0.12,0.27,0.22,1.0,1.0,1.0,-9.53,-20.49
4584,君帆,電機機械,49.8,3.43,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,-2.0,-0.01,0.0,-0.0,-0.01,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.61,-10.43
4588,玖鼎電力,其他電子業,59.1,0.51,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.14,-8.0,-0.02,0.03,-0.06,-0.2,3.0,5.0,,0.0,0.01,-3.0,-0.01,-0.04,-0.21,-0.53,0.0,0.0,0.0,-17.69,-17.69
4609,唐鋒,電器電纜,6.61,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.38
4702,中美實,化學工業,10.3,-0.96,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.15,-15.0,-0.02,-0.04,-0.04,0.01,1.0,3.0,,-0.0,0.0,3.0,0.0,-0.02,-0.02,-0.02,0.0,0.0,0.0,-0.96,-0.96
4706,大恭,化學工業,29.75,1.19,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.42,7.0,0.01,-0.0,0.01,-0.01,3.0,5.0,,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.0,0.0,0.0,-1.0,-1.0
4707,磐亞,化學工業,9.46,-0.63,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,-41.0,-0.01,-0.03,-0.03,-0.15,2.0,4.0,,0.0,0.0,-22.0,-0.01,-0.01,-0.06,-0.34,0.0,0.0,0.0,-3.27,-7.25
4711,永純,化學工業,14.9,-0.33,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.02,-0.01,0.03,1.0,3.0,,0.0,1.29,0.0,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,-1.65,-18.36
4712,南璋,食品工業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4714,永捷,化學工業,15.95,-1.24,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,-114.0,-0.08,-0.37,-1.47,-1.54,2.0,6.0,,-0.07,0.46,-215.0,-0.15,-1.16,-2.71,-3.25,0.0,0.0,0.0,-17.36,-26.33
4716,大立,化學工業,15.4,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,-117.0,-0.14,0.02,0.22,-0.13,2.0,6.0,,-0.01,0.2,6.0,0.01,0.25,0.3,0.31,0.0,0.0,0.0,-1.28,-13.97
4720,德淵,化學工業,13.55,0.74,,,,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.44,5.0,0.0,0.08,-0.01,0.06,4.0,5.0,,0.0,0.42,10.0,0.01,-0.2,-0.23,-1.16,2.0,6.0,15.0,-10.26,-15.84
4721,美琪瑪,化學工業,65.2,1.09,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,20.0,0.03,-0.13,-0.17,-1.21,3.0,5.0,,0.0,0.9,10.0,0.01,-0.22,-0.4,-1.38,0.0,0.0,0.0,-16.52,-24.19
4722,國精化,化學工業,149.0,-0.33,,,,0.31,-0.0,-1.0,-0.0,0.03,0.2,0.0,1.0,5.0,6.75,116.0,0.12,1.77,1.2,-1.77,4.0,6.0,,0.0,0.53,106.0,0.11,-0.05,-1.33,-6.04,2.0,2.0,4.0,-23.98,-30.54
4726,永昕,生技醫療業,31.85,-1.39,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.96,27.0,0.01,-0.02,0.11,-0.02,3.0,7.0,,-0.0,0.0,-1.0,-0.0,-0.06,-0.06,-0.21,0.0,0.0,0.0,-8.48,-19.67
4728,雙美,生技醫療業,389.0,-1.27,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.89,2.0,0.0,0.0,0.0,0.0,1.0,2.0,,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.47,-7.6
4729,熒茂,光電業,19.4,-1.02,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,-10.0,-0.01,0.09,0.29,0.5,3.0,7.0,,0.0,0.03,-6.0,-0.01,-0.06,-0.04,-0.11,0.0,0.0,0.0,-12.81,-27.75
4735,豪展,生技醫療業,32.0,-0.62,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,-0.02,-0.01,-0.04,0.0,1.0,,0.0,0.38,0.0,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,-4.05,-8.57
4736,泰博,生技醫療業,120.5,-0.82,,,,0.32,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,6.78,-18.0,-0.02,-0.09,-0.15,-0.14,1.0,2.0,,-0.02,0.34,-21.0,-0.02,-0.1,-0.24,-0.18,0.0,0.0,0.0,-4.37,-16.03
4737,華廣,生技醫療業,61.0,-0.16,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.52,14.0,0.02,0.03,0.31,0.46,3.0,8.0,,-0.0,0.05,0.0,0.0,-0.02,-0.02,0.0,0.0,0.0,0.0,-4.84,-22.09
4739,康普,化學工業,66.0,-2.8,,,,0.72,-0.04,-43.0,-0.04,-0.04,-0.04,0.0,0.0,0.0,6.79,-76.0,-0.06,1.34,2.84,2.94,4.0,9.0,,0.0,0.21,-100.0,-0.08,0.76,1.63,1.23,2.0,2.0,3.0,-8.97,-9.71
4741,泓瀚,化學工業,20.95,-1.41,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,19.0,0.06,0.07,0.49,0.28,3.0,6.0,,0.0,0.22,-8.0,-0.02,-0.09,-0.72,-3.13,0.0,0.0,0.0,-20.94,-21.39
4743,合一,生技醫療業,58.8,2.08,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.42,395.0,0.09,0.12,0.17,0.08,3.0,6.0,,-0.0,0.11,254.0,0.06,0.01,0.06,-0.07,0.0,0.0,0.0,-10.91,-25.1
4744,皇將,生技醫療業,26.6,-2.21,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,-111.0,-0.2,-0.14,0.12,0.14,2.0,5.0,,0.0,0.0,8.0,0.01,0.07,-0.22,-0.63,0.0,0.0,0.0,-13.5,-24.11
4745,合富-KY,生技醫療業,17.65,2.02,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.29,-12.0,-0.02,0.0,-0.06,-0.04,2.0,2.0,,0.0,0.0,1.0,0.0,-0.21,-0.43,-0.43,0.0,0.0,0.0,-7.59,-7.59
4746,台耀,生技醫療業,64.1,-2.29,,,,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.88,-58.0,-0.05,1.01,1.23,1.41,4.0,6.0,,-0.0,1.32,-45.0,-0.04,0.57,0.63,0.54,0.0,0.0,0.0,-2.29,-6.56
4747,強生,生技醫療業,61.2,-1.29,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,1.0,0.0,0.0,0.01,0.02,4.0,7.0,,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.69,-20.52
4754,國碳科,化學工業,38.55,-0.64,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,1.0,0.0,-0.04,-0.03,-0.07,2.0,5.0,,0.0,0.0,0.0,0.0,0.0,-0.01,0.02,0.0,0.0,0.0,-2.9,-3.38
4755,三福化,化學工業,99.1,-1.39,,,,0.07,0.0,0.0,0.0,0.0,-0.63,0.0,0.0,0.0,20.65,-5.0,-0.0,-0.05,-0.05,0.07,2.0,5.0,,0.0,0.4,-32.0,-0.03,-0.18,-0.22,-0.82,0.0,0.0,8.0,-10.72,-24.92
4760,勤凱科技,其他電子業,188.0,3.01,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65,-241.0,-0.75,-0.83,-0.5,-1.8,1.0,4.0,,0.56,1.87,-74.0,-0.23,1.0,1.38,0.14,0.0,0.0,0.0,0.0,-3.59
4763,材料-KY,化學工業,54.5,-3.02,,,,86.13,-0.02,-21.0,-1.68,-1.33,-0.96,3.0,8.0,11.0,551.31,-2829.0,-3.28,-9.11,-7.48,-10.7,1.0,4.0,,-0.09,2.08,-2464.0,-2.86,-10.56,-9.91,-11.56,2.0,2.0,9.0,-11.67,-25.34
4764,雙鍵,化學工業,55.2,-3.83,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.53,-34.0,-0.04,-0.05,-0.02,0.01,3.0,8.0,,0.0,0.61,-41.0,-0.05,-0.5,-0.58,-0.55,0.0,0.0,0.0,-31.43,-31.43
4766,南寶,化學工業,319.0,-1.09,,,,4.79,-0.03,-35.0,-0.08,-0.24,-0.57,0.0,0.0,0.0,17.37,-12.0,-0.01,0.07,0.05,0.04,3.0,4.0,,0.01,0.26,-4.0,-0.0,0.01,-0.24,-0.36,4.0,9.0,19.0,-14.48,-27.25
4767,誠泰科技,化學工業,27.8,0.72,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,-0.01,1.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.79,-6.4
4768,晶呈科技,化學工業,205.0,-2.61,,,,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.59,122.0,0.28,1.32,1.44,0.37,5.0,8.0,,-0.03,0.68,-10.0,-0.02,-0.12,-1.19,-2.19,0.0,0.0,0.0,-22.79,-23.22
4770,上品,化學工業,208.0,-1.89,,,,1.51,-0.13,-101.0,-0.26,-0.48,-0.52,0.0,0.0,0.0,8.67,129.0,0.16,0.29,0.75,0.61,3.0,7.0,,-0.0,0.27,-11.0,-0.01,-0.21,-0.3,-0.72,2.0,4.0,5.0,-16.3,-34.49
4804,大略-KY,觀光事業,7.77,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.46,,,,,,0.0,0.0,0.0,-11.9,-23.82
4806,昇華,文化創意業,12.15,-8.65,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.01,,,,,,0.0,0.0,0.0,-20.07,-21.61
4807,日成-KY,貿易百貨,17.75,0.28,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.45,-1.0,-0.0,0.05,0.03,0.02,3.0,3.0,,0.0,0.28,-1.0,-0.0,-0.01,-0.01,-0.01,0.0,0.0,0.0,-2.47,-3.79
4903,聯光通,通信網路業,30.85,-3.44,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,-454.0,-0.44,-0.06,0.48,-0.31,2.0,4.0,,-0.0,0.27,-49.0,-0.05,0.42,0.51,-0.15,0.0,0.0,0.0,-7.63,-14.78
4904,遠傳,通信網路業,91.9,-0.11,,,,9.62,-0.04,-1357.0,-0.2,-0.24,-0.47,0.0,1.0,1.0,21.92,1587.0,0.05,0.22,0.37,0.84,4.0,7.0,,-0.0,0.54,3.0,0.0,-0.02,0.05,0.18,5.0,9.0,19.0,-3.77,-3.77
4905,台聯電,通信網路業,63.4,-2.16,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.59,0.0,0.0,0.01,0.0,0.0,1.0,3.0,,0.0,0.09,0.0,0.0,-0.04,-0.03,-0.06,0.0,0.0,0.0,-8.65,-8.65
4906,正文,通信網路業,25.35,-2.12,,,,0.84,-0.0,-5.0,-0.01,0.45,0.69,0.0,2.0,3.0,15.45,-1161.0,-0.29,0.86,0.41,-1.11,2.0,3.0,,-0.0,0.32,-654.0,-0.16,0.42,0.41,-0.34,3.0,5.0,11.0,-7.65,-7.65
4907,富宇,建材營造,38.55,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,-1.0,-0.0,-0.0,-0.0,0.02,2.0,5.0,,0.0,0.0,0.0,0.0,0.0,-0.03,-0.08,0.0,0.0,0.0,-6.43,-14.33
4908,前鼎,通信網路業,70.4,-0.85,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77,66.0,0.08,-0.02,0.3,0.39,3.0,7.0,,-0.0,0.6,18.0,0.02,-0.1,-0.15,-0.26,0.0,0.0,0.0,-14.87,-24.46
4909,新復興,通信網路業,39.8,-1.49,,,,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.45,380.0,0.41,0.66,2.36,2.08,2.0,7.0,,-0.0,8.75,-43.0,-0.05,-0.45,-0.46,-2.09,0.0,0.0,0.0,-22.57,-36.22
4911,德英,生技醫療業,48.0,0.21,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,11.0,0.02,0.02,-0.02,-0.0,2.0,2.0,,0.0,0.02,0.0,0.0,0.01,0.03,0.06,0.0,0.0,0.0,-2.44,-12.09
4912,聯德控股-KY,電子零組件業,77.7,-1.27,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.43,-66.0,-0.11,-0.43,0.36,-0.76,0.0,3.0,,0.0,0.08,-43.0,-0.07,-0.18,0.21,-0.63,0.0,0.0,0.0,-9.12,-12.0
4915,致伸,電子零組件業,82.1,-0.48,,,,15.51,-0.05,-211.0,-0.44,-1.08,-1.76,0.0,0.0,0.0,51.48,3.0,0.0,0.43,2.07,3.9,4.0,9.0,,0.0,0.79,-191.0,-0.04,-0.05,0.62,1.18,5.0,10.0,20.0,-7.65,-7.65
4916,事欣科,電腦及週邊設備業,44.8,-1.43,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.85,58.0,0.06,2.66,4.58,4.97,5.0,8.0,,-0.0,0.08,14.0,0.01,0.21,0.72,0.13,0.0,0.0,0.0,-17.95,-34.98
4919,新唐,半導體業,50.3,-1.57,,,,0.1,0.0,0.0,0.0,0.0,0.02,1.0,1.0,2.0,7.07,39.0,0.01,0.01,0.3,-0.53,2.0,5.0,,-0.01,1.41,-107.0,-0.03,-0.12,-0.44,-1.61,1.0,1.0,3.0,-22.62,-24.47
4923,力士,半導體業,28.45,-0.7,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,-2.0,-0.01,-0.03,0.05,0.06,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,-0.05,-0.24,0.0,0.0,0.0,-9.97,-14.95
4924,欣厚-KY,電腦及週邊設備業,11.6,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.98,-1.0,-0.0,-0.02,-0.0,0.02,1.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.43,-21.36
4927,泰鼎-KY,電子零組件業,20.95,-0.95,,,,0.0,0.0,0.0,0.0,0.0,-0.12,0.0,0.0,0.0,18.27,-938.0,-0.49,-0.91,0.26,-2.34,1.0,5.0,,0.0,0.22,-681.0,-0.36,-0.93,-0.86,-4.47,0.0,0.0,2.0,-11.6,-27.51
