id,name,category,月增率%,年增率%,累計年增率%,5日漲跌幅,收盤價,漲跌幅,A轉跌幅,成交量,3日前漲跌幅,前日漲跌幅,昨日漲跌幅,距20日最高價,開盤位置,開盤價,昨日A轉跌幅,前日成交量,昨日成交量,ma5距離,ma10距離,ma20距離,ma60距離
3338,泰碩,電子零組件業,,,,8.94,51.6,2.99,-1.53,877.54,5.41,-1.38,0.2,,1.2,50.7,-0.4,481.92,334.9,1.5,1.91,2.08,1.39
3346,麗清,汽車工業,,,,25.07,23.45,8.82,-1.05,3404.49,1.06,9.92,2.38,,1.16,21.8,-5.48,1592.5,4529.17,2.62,3.47,3.99,3.88
3356,奇偶,光電業,,,,6.17,50.0,1.52,-1.57,936.9,1.04,0.62,1.23,,1.12,49.8,-1.5,270.72,902.0,1.18,1.97,2.56,3.09
3376,新日興,電子零組件業,,,,4.5,227.5,4.36,-1.94,4919.45,-1.8,-1.38,1.4,,0.23,218.5,-3.96,2936.62,3819.59,7.4,4.28,13.89,23.47
3380,明泰,通信網路業,,,,4.95,34.85,4.03,-0.43,5439.45,4.35,-1.72,-2.05,,0.0,33.5,-3.18,5058.97,3156.96,0.71,1.58,2.46,3.58
3383,新世紀,光電業,,,,,,,,,,,,,,,,,,,,,
3406,玉晶光,光電業,,,,-0.66,450.0,-0.22,-0.66,460.11,0.66,-1.96,0.22,,0.0,451.0,-0.44,587.58,582.29,-3.2,-0.22,8.66,13.75
3413,京鼎,半導體業,,,,5.98,287.0,-1.03,-1.88,1392.34,5.43,-2.41,2.11,,0.86,292.5,-0.68,1804.96,2311.94,1.4,4.17,3.32,-15.87
3416,融程電,電腦及週邊設備業,,,,3.05,148.0,-1.0,-2.63,272.51,0.68,0.67,0.0,,-0.67,148.5,-0.99,128.29,226.04,-0.6,-0.67,-2.0,-3.65
3419,譁裕,通信網路業,,,,1.75,14.4,-1.03,-1.03,212.96,2.1,0.0,-0.34,,0.0,14.55,-0.34,226.41,316.02,-0.09,0.24,0.85,1.11
3432,台端,電子零組件業,,,,34.15,19.25,10.0,0.0,443.58,1.05,10.0,9.72,,5.71,18.5,0.0,165.21,601.71,2.94,3.91,4.63,4.88
3437,榮創,光電業,,,,8.78,15.85,3.26,-1.55,1127.93,3.38,-0.33,0.66,,1.63,15.6,-1.92,322.89,542.18,0.54,0.54,1.07,1.33
3443,創意,半導體業,,,,13.02,2695.0,7.37,-1.46,3721.81,0.0,3.51,0.2,,0.6,2525.0,-6.17,3233.26,3611.84,185.0,218.33,418.95,664.66
3450,聯鈞,半導體業,,,,1.2,245.0,-2.2,-2.97,4192.73,2.61,-0.78,-1.38,,0.8,252.5,-3.09,2897.69,4379.06,-6.0,-9.5,-13.68,-10.55
3454,晶睿,光電業,,,,0.2,99.0,0.0,-0.2,149.1,0.0,0.1,-0.1,,0.0,99.0,-0.1,77.33,112.16,-0.02,0.09,0.18,7.91
3481,群創,光電業,,,,28.48,28.8,8.27,-1.03,243265.64,7.73,2.25,6.61,,3.76,27.6,-0.19,174985.76,203092.09,3.32,5.21,9.66,13.57
3494,誠研,電腦及週邊設備業,,,,7.53,9.03,-0.22,-1.2,365.48,0.94,3.96,1.46,,0.0,9.05,-0.55,302.38,306.14,0.21,0.27,0.4,0.14
3501,維熹,電子零組件業,,,,22.85,57.5,-0.86,-1.88,2023.04,9.85,9.92,0.69,,0.0,58.0,-5.54,5187.25,6407.94,2.86,5.73,7.35,8.02
3504,揚明光,光電業,,,,9.4,56.5,1.8,-0.88,592.17,0.38,9.94,-3.48,,0.9,56.0,-3.14,1928.1,1470.3,1.72,3.33,4.18,4.57
3515,華擎,電腦及週邊設備業,,,,-0.21,227.5,-2.78,-2.57,1041.11,2.14,-1.67,-0.43,,-0.21,233.5,-1.27,393.17,536.16,-6.4,-10.06,-16.08,-36.75
3518,柏騰,其他電子業,,,,2.34,21.45,-0.92,-1.83,340.6,0.7,0.0,0.7,,0.69,21.8,-0.46,183.72,332.58,-0.04,-0.12,0.09,0.62
3528,安馳,電子通路業,,,,0.86,69.3,-0.86,-1.0,136.55,2.31,-1.13,-0.43,,-0.72,69.4,-1.13,208.45,202.37,-0.66,0.6,1.48,-0.58
3530,晶相光,半導體業,,,,4.82,77.4,2.38,-1.15,458.11,2.14,-0.52,-0.4,,0.13,75.7,-1.69,233.17,219.62,1.42,1.11,2.84,10.55
3532,台勝科,半導體業,,,,12.35,139.5,4.49,-1.06,9683.78,8.37,-2.57,0.75,,0.37,134.0,-1.48,12257.84,6055.2,6.1,13.83,30.13,39.47
3533,嘉澤,電子零組件業,,,,7.35,1430.0,4.38,-2.05,1724.02,2.21,-1.08,-0.36,,1.09,1385.0,-1.44,657.48,712.13,45.0,39.44,89.47,116.44
3535,晶彩科,光電業,,,,24.56,106.5,9.91,0.0,15513.54,3.98,9.9,-0.82,,1.14,98.0,-5.92,17974.99,23950.69,11.4,13.07,13.64,23.13
3536,誠創,半導體業,,,,,,,,,,,,,,,,,,,,,
3543,州巧,光電業,,,,3.12,45.8,4.21,-1.08,3396.31,-0.56,-2.13,0.57,,0.0,43.95,-4.46,1727.04,5545.48,1.2,1.22,2.21,1.14
3545,敦泰,半導體業,,,,10.36,56.8,7.37,-1.22,4635.84,2.3,-0.56,-0.19,,-0.76,52.5,-1.12,1275.31,888.3,3.18,3.39,4.51,3.34
3550,聯穎,電子零組件業,,,,5.9,15.6,0.32,-3.41,1219.44,1.31,1.62,-0.96,,1.61,15.8,-2.81,753.07,954.35,0.09,0.21,0.39,1.76
3557,嘉威,其他,,,,1.34,37.3,0.0,-1.06,106.19,0.81,0.67,-1.19,,0.67,37.55,-2.74,119.2,184.46,-0.11,0.42,0.81,0.4
3563,牧德,光電業,,,,-2.32,478.0,-1.95,-1.44,740.02,-0.3,-0.3,-1.22,,-0.92,483.0,-3.08,711.1,711.51,-12.1,-20.39,-27.13,-17.98
3576,聯合再生,光電業,,,,16.56,11.3,6.6,-0.88,24959.61,9.92,3.26,-4.5,,0.0,10.6,-5.36,61050.01,22456.91,0.59,1.22,1.95,3.78
3583,辛耘,半導體業,,,,-2.8,321.0,-3.02,-2.58,1350.09,1.47,-1.16,-2.65,,-0.45,329.5,-6.89,577.27,2324.82,-14.0,-18.67,-15.21,-9.45
3588,通嘉,半導體業,,,,2.87,52.5,0.38,-2.23,516.05,2.11,-1.88,0.0,,-0.57,52.0,-1.32,373.36,412.3,-0.02,0.2,2.28,3.81
3591,艾笛森,光電業,,,,19.89,21.35,0.71,-1.61,2864.12,2.49,9.97,3.92,,1.18,21.45,-4.5,1290.11,6695.14,1.43,2.14,2.52,2.97
3592,瑞鼎,半導體業,,,,5.67,231.0,2.9,-0.86,1016.72,2.27,-1.33,0.9,,-0.22,224.0,-0.66,647.31,523.17,6.2,7.56,6.05,6.19
3593,力銘,電子零組件業,,,,3.6,12.05,0.84,-6.95,34.24,0.8,-1.98,-3.24,,8.37,12.95,-3.24,41.39,14.84,-0.24,-0.51,-0.44,2.94
3596,智易,通信網路業,,,,9.41,179.0,3.47,-3.76,1572.31,2.65,-0.29,-0.57,,0.58,174.0,-1.98,469.79,482.57,4.9,4.56,2.37,-6.77
3605,宏致,電子零組件業,,,,4.68,63.2,1.44,-2.62,3018.95,1.29,-1.59,0.81,,0.96,62.9,-2.2,1264.57,1672.82,0.78,1.27,1.72,-0.7
3607,谷崧,電子零組件業,,,,10.95,15.6,5.05,-0.64,1015.82,6.71,-2.98,1.37,,0.0,14.85,-2.3,581.29,462.28,0.73,0.96,1.02,1.84
3617,碩天,其他電子業,,,,1.56,192.5,1.32,-1.28,244.28,1.56,-2.56,0.0,,1.05,192.0,-1.55,273.16,197.52,0.6,-1.0,-9.03,-18.25
3622,洋華,光電業,,,,4.78,67.8,2.73,-0.29,963.69,2.47,1.35,-2.08,,0.0,66.0,-2.94,881.69,753.03,1.28,1.5,2.87,4.36
3645,達邁,電子零組件業,,,,26.91,63.7,4.94,-4.21,7551.05,4.2,9.89,1.17,,0.33,60.9,-3.34,9412.56,9024.9,5.42,7.76,9.12,8.41
3653,健策,電子零組件業,,,,2.51,2430.0,0.83,-0.82,1593.53,2.51,-2.86,1.26,,-0.62,2395.0,-2.63,2153.45,1986.34,18.0,-24.44,-147.89,-109.24
3661,世芯-KY,半導體業,,,,-2.99,3435.0,2.84,-3.65,2888.45,-5.85,-4.05,0.6,,0.15,3345.0,-1.91,2411.16,1755.81,-11.0,-88.33,-8.95,93.47
3665,貿聯-KY,其他電子業,,,,-1.41,1315.0,-6.07,-6.07,5049.56,5.28,-1.67,-4.76,,-1.43,1380.0,-6.35,1866.11,3717.95,-105.0,-102.78,-151.32,-171.61
3669,圓展,通信網路業,,,,-1.1,39.45,-2.35,-2.35,294.33,-0.73,0.62,-0.98,,-0.87,40.05,-2.88,180.01,133.62,-0.96,-0.6,3.83,8.28
3673,TPK-KY,光電業,,,,9.07,44.2,2.08,-4.54,4645.27,2.94,-1.14,0.23,,0.69,43.6,-1.59,1970.89,2711.18,0.83,1.47,2.34,3.36
3679,新至陞,電子零組件業,,,,0.88,113.5,-0.44,-0.44,49.96,0.88,0.44,-0.44,,-0.44,113.5,-0.87,11.92,30.42,-0.3,-0.67,-0.55,-2.97
3682,亞太電,通信網路業,,,,,,,,,,,,,,,,,,,,,
3686,達能,半導體業,,,,8.6,19.8,3.12,-1.98,1051.5,2.69,-2.36,2.95,,2.08,19.6,-1.03,381.51,599.01,0.73,1.07,1.21,0.99
3694,海華,通信網路業,,,,0.49,61.2,1.16,-0.65,890.29,1.47,-1.29,-1.47,,0.83,61.0,-2.26,975.25,922.77,-0.12,0.68,0.47,-3.46
3701,大眾控,電腦及週邊設備業,,,,13.33,55.0,-2.83,-7.56,9981.48,9.33,1.05,-2.41,,3.18,58.4,-9.44,3644.91,17782.74,-0.9,0.83,4.01,15.89
3702,大聯大,電子通路業,,,,0.93,64.1,-0.62,-1.08,8309.02,2.18,-0.61,-1.07,,-0.47,64.2,-1.38,6512.33,8000.57,-0.62,0.08,3.06,1.46
3703,欣陸,建材營造,,,,-0.63,23.55,-0.21,-0.84,610.45,0.84,-1.45,-0.63,,-0.42,23.5,-1.05,972.86,956.24,-0.23,0.23,0.54,1.16
3704,合勤控,通信網路業,,,,8.02,34.4,6.17,-1.71,5667.39,1.85,-0.76,-1.07,,0.31,32.5,-1.52,1662.74,1858.67,1.41,1.42,1.66,0.16
3705,永信,生技醫療業,,,,1.58,57.3,-0.35,-1.04,213.37,0.18,0.7,0.0,,0.7,57.9,-1.71,209.96,473.86,0.02,0.1,0.18,0.76
3706,神達,電腦及週邊設備業,,,,0.82,84.4,1.32,-1.86,17189.06,0.59,-1.75,-1.19,,0.24,83.5,-1.77,15314.64,22042.13,-0.22,-2.71,-1.53,-5.22
3708,上緯投控,化學工業,,,,13.1,125.0,4.17,-3.47,3807.3,-0.44,2.19,3.0,,0.0,120.0,-1.64,1722.74,2464.25,7.0,9.5,10.21,11.64
3711,日月光投控,半導體業,,,,5.7,299.0,-1.48,-2.29,18423.94,1.73,1.36,1.68,,0.0,303.5,-1.62,15934.99,29088.65,2.0,11.39,34.18,60.93
3712,永崴投控,電腦及週邊設備業,,,,7.66,27.55,3.77,-1.96,2175.73,-1.15,0.19,2.71,,0.19,26.6,-5.18,772.52,3543.9,1.18,1.91,2.12,-0.84
3714,富采,光電業,,,,0.71,35.3,2.17,-0.7,3913.25,0.14,-0.99,-1.29,,0.0,34.55,-2.26,2540.21,3574.26,0.2,0.01,0.82,1.62
4104,佳醫,生技醫療業,,,,0.25,78.8,-0.76,-0.51,371.08,1.14,-0.25,-0.38,,-0.25,79.2,-0.75,120.4,280.24,-0.56,-0.47,-1.65,-3.34
4106,雃博,生技醫療業,,,,4.02,23.3,1.3,0.0,193.63,1.56,0.0,1.1,,0.43,23.1,-1.08,145.04,261.9,0.46,0.78,0.99,1.41
4108,懷特,生技醫療業,,,,1.44,14.0,0.36,-0.36,207.96,0.36,-0.72,1.09,,-0.36,13.9,-1.06,121.06,224.14,0.1,0.12,0.29,0.03
4119,旭富,生技醫療業,,,,6.01,53.9,0.75,-1.46,309.42,1.36,0.76,1.52,,0.37,53.7,-0.56,190.46,242.02,1.1,2.31,3.76,2.81
4133,亞諾法,生技醫療業,,,,7.38,24.2,1.04,-2.22,190.89,1.08,1.5,1.27,,-0.42,23.85,-1.03,97.57,170.45,0.57,0.88,1.17,0.84
4137,麗豐-KY,生技醫療業,,,,0.47,104.5,-1.42,-1.42,122.42,0.0,1.42,-0.93,,0.0,106.0,-0.93,145.22,130.32,-1.2,-0.06,2.44,3.93
4142,國光生,生技醫療業,,,,2.22,20.25,-1.22,-2.41,2787.31,0.49,2.7,-2.15,,0.98,20.7,-4.65,2770.92,3932.54,-0.23,0.06,0.55,0.75
4148,全宇生技-KY,生技醫療業,,,,1.16,38.65,-0.13,-1.9,19.38,0.9,-0.13,-1.4,,0.39,38.85,-2.76,16.1,45.16,-0.32,0.03,0.24,-0.77
4155,訊映,生技醫療業,,,,3.45,14.85,0.34,-1.0,138.19,1.72,0.68,-0.34,,0.0,14.8,-1.33,146.33,265.78,0.1,0.21,0.19,0.11
4164,承業醫,生技醫療業,,,,-1.38,35.45,0.14,-1.12,1256.41,0.69,-0.68,-2.61,,0.14,35.45,-3.93,834.25,1731.17,-0.58,-0.65,-1.67,-3.91
4190,佐登-KY,生技醫療業,,,,1.68,30.2,1.51,-0.33,54.13,-0.17,0.0,0.0,,-0.34,29.65,-0.5,25.75,60.86,0.35,0.39,0.32,-0.58
4306,炎洲,塑膠工業,,,,0.0,14.05,0.72,-0.35,1280.04,0.0,0.0,-1.06,,0.0,13.95,-1.41,1012.83,1227.16,-0.01,-0.11,-0.16,0.3
4414,如興,紡織纖維,,,,-1.35,10.85,-1.81,-1.36,566.81,-0.45,0.0,-0.45,,-0.45,11.0,-1.34,264.61,432.62,-0.2,-0.17,-0.5,0.07
4426,利勤,紡織纖維,,,,0.22,9.13,-0.33,-0.33,161.42,0.22,0.33,-0.33,,-0.66,9.1,-1.51,85.64,91.63,-0.03,-0.03,-0.28,-0.66
4438,廣越,紡織纖維,,,,0.41,73.1,0.55,0.0,50.02,2.2,-0.67,-1.62,,-0.28,72.5,-2.02,83.68,127.96,-0.28,-0.22,-1.85,-5.1
4439,冠星-KY,紡織纖維,,,,-0.48,102.0,-0.97,-1.92,23.16,0.48,-0.48,-1.44,,-1.46,101.5,-1.9,7.2,16.64,-1.8,-1.17,-0.74,2.42
4440,宜新實業,紡織纖維,,,,2.6,17.65,0.28,-0.56,107.49,0.58,0.57,0.57,,0.85,17.75,-0.28,131.0,50.0,0.16,0.29,0.18,-0.55
4526,東台,電機機械,,,,9.16,36.5,1.81,-1.22,7422.9,1.77,-0.44,4.52,,1.39,36.35,-3.5,3989.83,16125.44,1.51,3.11,4.48,4.83
4532,瑞智,電機機械,,,,7.25,25.65,2.4,-0.97,3725.97,1.45,1.02,1.21,,0.6,25.2,-0.2,1017.3,2052.84,0.83,0.98,1.13,1.82
4536,拓凱,其他,,,,5.21,168.0,-2.04,-2.04,428.79,2.45,0.3,2.39,,0.0,171.5,-0.29,193.35,450.84,0.6,2.89,4.95,-0.92
4540,全球傳動,電機機械,,,,18.01,42.6,9.94,0.0,7055.22,3.88,3.87,-0.51,,2.32,39.65,-4.56,3442.32,5343.59,3.82,4.79,6.38,6.33
4545,銘鈺,電子零組件業,,,,4.28,38.8,3.47,-0.39,364.04,2.01,0.66,-2.22,,3.2,38.7,-3.35,214.92,296.38,0.78,0.29,-0.53,3.82
4551,智伸科,汽車工業,,,,8.94,124.5,1.22,-2.73,1017.58,2.98,3.72,-1.99,,0.81,124.0,-3.15,2045.8,1101.12,2.2,4.67,7.18,2.24
4552,力達-KY,電機機械,,,,5.74,24.5,1.45,-1.41,237.69,0.85,0.0,1.9,,0.62,24.3,-2.03,60.34,187.75,0.59,0.67,0.53,1.45
4555,氣立,電機機械,,,,4.24,40.0,0.13,-1.36,185.53,1.54,-0.51,1.65,,1.25,40.45,-1.96,149.1,181.26,0.47,0.43,0.94,-1.08
4557,永新-KY,汽車工業,,,,1.79,78.4,1.03,-1.38,159.3,-0.9,0.78,-0.51,,0.0,77.6,-0.89,207.48,208.5,0.5,0.32,0.11,4.39
4560,強信-KY,電機機械,,,,2.31,33.1,0.15,-0.3,349.0,0.31,1.38,0.15,,0.15,33.1,-1.05,308.19,419.11,0.27,0.32,0.41,0.9
4562,穎漢,電機機械,,,,18.84,41.2,2.87,-3.96,2504.29,9.97,0.13,0.75,,1.0,40.45,-4.42,3646.31,3501.42,1.84,2.65,4.16,3.55
4564,元翎,電機機械,,,,7.21,17.6,2.03,-1.4,947.5,4.8,1.72,-2.82,,0.0,17.25,-3.63,1417.98,927.15,0.26,0.35,0.26,0.6
4566,時碩工業,電機機械,,,,5.65,60.2,-1.63,-2.43,776.82,3.08,-1.0,2.68,,-0.98,60.6,-0.97,544.02,1246.48,0.28,1.99,2.3,4.77
4571,鈞興-KY,電機機械,,,,4.18,171.0,-2.01,-2.01,456.66,2.39,-0.87,2.65,,0.0,174.5,-2.24,301.29,1735.82,0.1,2.39,5.5,5.42
4572,駐龍,電機機械,,,,0.99,151.0,0.33,-1.63,93.2,-1.32,0.0,0.33,,0.33,151.0,-1.31,37.23,42.12,0.3,0.28,-0.89,-0.96
4576,大銀微系統,電機機械,,,,17.81,124.5,-1.19,-3.49,2833.3,6.39,4.29,3.7,,0.0,126.0,-1.18,2253.4,5783.86,4.9,10.28,14.79,16.49
4581,光隆精密-KY,汽車工業,,,,2.9,53.0,-0.38,-0.56,56.86,0.58,-1.92,4.11,,0.19,53.3,-0.37,101.77,92.21,0.76,1.06,1.39,0.52
4583,台灣精銳,電機機械,,,,5.43,743.0,0.95,-1.85,533.28,0.97,-0.69,2.22,,0.14,737.0,-1.34,211.43,522.96,14.6,34.11,68.11,90.25
4720,德淵,化學工業,,,,6.14,17.7,-0.28,-2.48,1608.43,4.39,-0.84,0.28,,0.0,17.75,-3.01,1214.77,1870.93,0.08,-0.16,1.08,2.77
4722,國精化,化學工業,,,,-1.19,162.0,-1.82,-2.11,1252.23,-1.49,1.21,-1.2,,0.3,165.5,-2.65,1224.51,846.41,-3.3,-4.56,-13.47,-7.23
4737,華廣,生技醫療業,,,,2.94,56.0,1.45,0.0,132.65,0.74,0.18,0.55,,-0.18,55.1,0.0,142.6,103.33,0.94,0.99,-1.21,-3.39
4739,康普,化學工業,,,,4.57,75.1,1.49,-0.53,1692.27,0.14,0.55,1.79,,0.0,74.0,-7.38,774.61,4641.3,1.84,3.6,5.75,7.14
4746,台耀,生技醫療業,,,,4.73,59.8,-1.32,-3.55,796.44,0.84,0.67,0.83,,2.31,62.0,-2.57,434.57,905.34,-0.08,0.17,-0.19,-1.87
4755,三福化,化學工業,,,,-2.85,117.5,-0.84,-1.67,378.66,3.66,-3.14,-4.05,,-0.42,118.0,-5.2,832.88,750.43,-4.5,0.0,4.37,10.83
4763,材料-KY,化學工業,,,,1.36,51.3,0.0,-1.91,4644.59,1.16,-1.15,-0.58,,-0.19,51.2,-1.54,4544.67,5831.73,-0.3,-0.71,-1.49,-3.63
4764,雙鍵,化學工業,,,,11.16,130.0,0.78,-3.35,3042.47,0.0,9.92,-3.01,,-1.55,127.0,-7.19,4226.06,6211.5,3.2,3.17,9.63,42.6
4766,南寶,化學工業,,,,1.87,319.0,-0.78,-2.45,393.87,1.09,0.15,-1.08,,0.16,322.0,-2.58,295.48,561.17,-3.2,-2.89,-1.0,-13.4
4770,上品,化學工業,,,,-11.43,227.0,3.65,-0.66,516.19,-9.11,-5.12,-1.57,,0.0,219.0,-4.16,1368.02,868.24,-5.2,-10.67,-9.18,-4.49
4807,日成-KY,貿易百貨,,,,-0.55,17.95,0.28,-0.28,15.38,0.55,-0.55,-1.1,,-0.28,17.85,-1.1,5.88,15.79,-0.1,-0.14,-0.23,-0.0
4904,遠傳,通信網路業,,,,3.38,90.7,-0.44,-1.2,4785.36,0.56,1.9,0.11,,-1.21,90.0,-0.33,4582.12,4420.42,0.52,0.93,1.63,0.57
4906,正文,通信網路業,,,,4.17,28.55,4.96,-0.52,6799.13,3.09,-1.76,-2.51,,0.0,27.2,-3.2,3353.06,3828.6,0.63,1.14,1.01,1.69
4912,聯德控股-KY,電子零組件業,,,,2.1,89.9,-1.21,-2.6,427.35,1.0,-0.88,0.55,,1.43,92.3,-3.6,257.4,387.83,-0.72,-3.26,-1.6,4.23
4915,致伸,電子零組件業,,,,1.51,80.3,0.63,-0.62,1888.44,0.38,-0.75,0.63,,0.0,79.8,-0.5,2016.03,1371.7,0.52,0.92,2.21,-0.67
4916,事欣科,電腦及週邊設備業,,,,1.29,61.4,0.66,-2.23,5108.94,2.26,-1.42,-2.4,,0.16,61.1,-3.02,14800.75,8539.22,-0.66,0.72,2.03,8.33
4919,新唐,半導體業,,,,14.21,60.2,6.17,-1.47,8581.73,7.48,-4.0,2.72,,0.0,56.7,-1.9,4811.91,4336.12,3.58,4.5,6.84,5.85
4927,泰鼎-KY,電子零組件業,,,,4.7,37.7,-2.2,-3.21,13294.62,0.13,1.48,1.98,,0.91,38.9,-3.14,14952.04,23756.16,0.0,-0.22,2.13,10.69
4930,燦星網,電器電纜,,,,4.12,22.55,0.0,-0.88,138.26,3.2,0.22,-0.22,,0.0,22.55,-0.66,98.15,63.05,0.13,0.3,0.39,0.39
4934,太極,光電業,,,,2.4,14.95,2.75,0.0,1219.61,3.77,-1.98,-2.02,,0.0,14.55,-2.68,1482.01,1054.3,0.13,0.33,0.67,1.14
4935,茂林-KY,光電業,,,,2.97,41.5,1.22,-0.36,80.81,0.49,-0.12,0.99,,-0.24,40.9,-0.49,79.45,127.18,0.66,0.83,0.71,0.03
4938,和碩,電腦及週邊設備業,,,,2.14,70.8,-0.7,-1.26,8855.3,1.71,-0.14,0.0,,-0.28,71.1,-0.7,6045.14,7449.75,-0.2,0.21,0.99,-0.69
4942,嘉彰,光電業,,,,2.22,38.95,0.0,-0.51,158.38,1.31,0.26,0.13,,-0.13,38.9,-0.26,97.71,107.44,0.17,-0.18,-0.18,0.01
4943,康控-KY,電子零組件業,,,,2.83,12.4,3.33,-2.36,36.61,-1.21,1.23,-2.83,,-2.5,11.7,-3.23,24.52,41.98,0.14,0.06,-0.1,-0.92
4952,凌通,半導體業,,,,8.22,38.0,2.15,-2.19,291.18,3.34,-1.48,1.78,,0.94,37.55,-0.8,103.44,243.28,1.05,1.2,1.97,1.37
4956,光鋐,光電業,,,,8.66,21.35,1.43,-2.73,867.93,4.21,-1.43,1.45,,0.0,21.05,-1.41,619.74,967.36,0.47,0.62,0.17,1.3
4958,臻鼎-KY,電子零組件業,,,,10.67,170.5,-2.01,-6.06,28838.03,2.74,-0.59,3.88,,3.45,180.0,-3.06,26861.72,42887.1,1.6,10.61,19.82,20.53
4960,誠美材,光電業,,,,5.82,14.15,1.07,-2.75,2811.98,1.82,1.07,-1.06,,0.0,14.0,-1.06,1637.11,1006.5,0.14,0.32,0.5,0.6
4961,天鈺,半導體業,,,,5.8,154.0,3.36,-0.65,1689.1,2.73,-1.0,0.0,,0.0,149.0,-1.65,1240.22,597.97,4.2,4.72,8.03,9.42
4967,十銓,半導體業,,,,12.24,217.5,6.88,-1.14,6304.91,-0.77,1.03,3.56,,3.19,210.0,-0.25,1560.55,3292.68,15.9,15.0,33.42,66.48
4968,立積,半導體業,,,,2.03,125.5,3.29,0.0,1161.37,2.03,-0.8,-2.41,,0.41,122.0,-3.95,683.76,1335.31,1.5,0.67,-0.61,-10.54
4976,佳凌,光電業,,,,6.35,31.55,1.12,-0.79,657.0,2.84,2.28,-0.79,,1.44,31.65,-2.35,845.05,904.83,0.58,0.9,1.14,0.07
4977,眾達-KY,通信網路業,,,,0.42,118.5,0.0,-1.25,2123.06,2.09,-1.64,-1.25,,0.84,119.5,-3.66,1606.02,1989.59,-1.2,-5.39,-13.95,-4.22
4989,榮科,電子零組件業,,,,20.73,63.2,-3.36,-4.82,27394.63,10.0,9.92,-1.65,,-0.61,65.0,-4.11,46403.25,54688.33,1.08,6.36,11.15,18.03
4994,傳奇,資訊服務業,,,,3.45,105.0,1.45,0.0,55.76,2.96,0.0,-0.96,,0.48,104.0,-1.43,29.22,22.4,1.2,2.67,6.18,8.05
4999,鑫禾,電子零組件業,,,,2.97,24.2,0.62,-0.21,64.58,2.12,-0.42,0.42,,-0.83,23.85,-1.23,54.95,47.48,0.24,0.44,0.77,0.11
5007,三星,鋼鐵工業,,,,-0.54,55.2,-0.54,-0.18,24.01,0.0,0.18,-0.36,,-0.54,55.2,-0.18,18.08,16.92,-0.32,-0.3,-0.48,1.3
5203,訊連,資訊服務業,,,,1.26,87.9,0.0,-0.79,142.06,2.4,-1.23,-0.68,,-0.23,87.7,-1.24,83.13,170.72,-0.38,-0.33,-0.79,-6.43
5215,科嘉-KY,電腦及週邊設備業,,,,6.0,37.75,1.75,-0.66,84.95,3.21,-0.68,0.95,,0.67,37.35,-0.13,52.12,40.58,0.86,1.67,2.23,1.52
5222,全訊,半導體業,,,,10.74,147.0,8.09,-1.67,3749.79,0.37,1.11,-0.73,,3.68,141.0,-2.16,517.71,440.93,8.9,12.33,13.08,14.21
5225,東科-KY,其他電子業,,,,4.83,106.5,-0.93,-1.84,310.02,3.86,0.0,0.0,,0.0,107.5,-0.46,314.26,250.03,0.0,2.8,4.47,2.68
5234,達興材料,光電業,,,,-1.36,350.5,-1.41,-3.71,1231.0,-1.08,0.0,-2.6,,0.0,355.5,-4.44,558.48,1357.14,-10.5,-11.39,-4.53,3.48
5243,乙盛-KY,光電業,,,,4.04,85.0,1.67,-2.86,3334.89,0.36,-2.01,1.09,,0.24,83.8,-0.36,1361.75,1671.42,1.04,2.77,4.51,4.06
5244,弘凱,光電業,,,,5.13,39.65,0.89,-0.75,144.22,2.24,0.77,0.38,,0.64,39.55,-1.38,203.61,258.94,0.66,0.88,-0.13,-0.46
5258,虹堡,電腦及週邊設備業,,,,-0.61,63.9,1.59,-1.24,351.49,-1.08,-2.17,-0.16,,0.0,62.9,-1.72,421.07,263.55,0.04,0.33,-2.55,-4.65
5269,祥碩,半導體業,,,,1.15,1300.0,0.0,-1.14,1051.31,3.46,-0.74,-2.62,,0.0,1300.0,-3.35,2588.41,1348.89,-16.0,-26.67,52.63,16.19
5283,禾聯碩,電器電纜,,,,2.01,60.0,-1.32,-1.64,173.12,1.0,0.5,0.16,,0.0,60.8,-0.16,75.69,64.3,-0.34,0.02,-0.49,-2.53
5284,jpp-KY,其他,,,,1.47,268.0,0.0,-2.9,842.79,0.92,-1.64,-0.74,,0.0,268.0,-1.47,537.86,583.65,-2.5,-4.11,-11.29,-19.19
5285,界霖,半導體業,,,,5.31,51.5,-0.39,-2.09,220.46,2.1,-0.39,1.77,,0.0,51.7,-0.58,198.4,600.35,0.51,0.92,1.47,0.27
5288,豐祥-KY,電機機械,,,,4.9,157.5,-1.56,-1.87,157.91,-0.65,5.26,0.0,,0.31,160.5,-1.54,647.54,362.35,1.0,4.56,14.05,22.48
5306,桂盟,其他,,,,7.83,95.1,1.49,-2.76,318.8,1.98,-0.86,2.18,,0.0,93.7,-0.85,92.15,189.36,2.36,3.99,5.39,5.19
5388,中磊,通信網路業,,,,4.77,80.6,2.54,-0.86,4683.13,1.68,-0.51,0.13,,1.02,79.4,-1.01,2633.98,1886.72,1.76,1.6,0.73,-3.08
5434,崇越,電子通路業,,,,9.77,326.0,-3.12,-3.26,866.26,5.54,1.85,1.97,,0.15,337.0,-1.32,1486.48,1614.0,1.3,10.61,21.29,17.32
